i,Variety,BinName,Grower,Block,FilledTime,EmptiedTime,ElapsedTime,ElapsedSeconds,EndMoisture,Buyer,ShippedOn,CertWgt,Acceptable
1655,Lara,D08,30424,18146 Frey Sth,4/18/2018 5:08 AM,4/20/2018 1:58 PM,16:00:13,57613,6.4,2080,20/04/2018,7900,yes
1656,Lara,D09,30424,18147 Frey Sth,4/18/2018 5:09 AM,4/20/2018 2:03 PM,15:56:35,57395,3.6,3782,20/04/2018,7860,yes
1657,Lara,D10,30424,18147 Frey Sth,4/18/2018 5:09 AM,4/20/2018 2:24 PM,16:28:40,59320,3.4,3782,20/04/2018,7860,yes
1658,Lara,E01,30424,18147 Frey Sth,4/18/2018 5:09 AM,,,0,,,,,no
1659,Lara,F01,30424,18147 Frey Sth,4/20/2018 10:14 AM,4/20/2018 10:15 AM,,0,2.8,3335,20/04/2018,7680,yes
1660,Lara,F02,30424,18148 Frey Sth,4/18/2018 5:09 AM,4/20/2018 10:17 AM,18:47:40,67660,5.5,3335,20/04/2018,7680,yes
1661,Lara,F03,30424,18148 Frey Sth,4/20/2018 10:44 AM,4/20/2018 10:45 AM,,0,7.5,2007,20/04/2018,7810,yes
1662,Lara,F04,30424,18149 Frey Sth,4/18/2018 5:09 AM,4/20/2018 10:47 AM,17:18:19,62299,4.1,2007,20/04/2018,7810,yes
1663,Lara,F05,30424,18149 Frey Sth,4/20/2018 11:13 AM,4/20/2018 11:13 AM,,0,3,3227,20/04/2018,7630,yes
1664,Lara,F06,30424,18150 Frey Sth + 18151 East N/S,4/18/2018 5:09 AM,4/20/2018 11:20 AM,15:15:21,54921,6.1,3227,20/04/2018,7630,yes
1665,Lara,F11,30424,18150 Frey Sth + 18151 East N/S,4/18/2018 5:09 AM,4/20/2018 3:04 PM,,0,3.5,2797,20/04/2018,7860,yes
1666,Lara,E12,30424,18150 Frey Sth + 18151 East N/S,4/18/2018 5:09 AM,4/20/2018 11:26 AM,9:15:04,33304,4.4,2037,20/04/2018,7960,yes
1667,Chandler,E01,NUT17,B19,4/18/2018 2:04 PM,4/19/2018 11:52 AM,21:36:37,77797,5.1,3278,19/04/2018,8910,yes
1668,Chandler,E02,NUT17,B19,4/18/2018 2:04 PM,4/19/2018 11:16 AM,21:07:55,76075,3.1,5095,19/04/2018,9930,yes
1669,Chandler,E03,NUT17,B17,4/18/2018 2:06 PM,4/19/2018 9:46 AM,19:36:59,70619,3,5535,19/04/2018,9990,yes
1670,Chandler,E04,NUT17,B17,4/18/2018 2:06 PM,4/19/2018 10:20 AM,19:38:44,70724,5.5,3075,19/04/2018,8590,yes
1671,Chandler,E05,NUT17,B18,4/18/2018 3:43 PM,4/19/2018 10:27 AM,18:33:49,66829,6.3,3075,19/04/2018,8590,yes
1672,Chandler,E06,NUT17,B18,4/18/2018 3:43 PM,4/19/2018 11:24 AM,18:33:49,66829,6.2,5095,19/04/2018,9930,yes
1673,Chandler,E07,NUT17,B20,4/19/2018 11:48 AM,4/19/2018 11:49 AM,,0,7,3278,19/04/2018,8910,yes
1674,Chandler,E08,NUT17,B20,4/18/2018 3:45 PM,4/19/2018 10:46 AM,12:56:44,46604,2.6,2058,19/04/2018,8900,yes
1675,Chandler,E09,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 10:52 AM,8:57:12,32232,6.2,2058,19/04/2018,8900,yes
1676,Chandler,E10,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 10:56 AM,7:19:40,26380,6,2058,19/04/2018,8900,yes
1677,Chandler,E11,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 10:59 AM,7:08:55,25735,6.2,5095,19/04/2018,9930,yes
1678,Chandler,F07,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 12:10 PM,8:16:12,29772,3.3,3278,19/04/2018,8910,yes
1679,Chandler,F08,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 12:17 PM,8:36:32,30992,5.2,3082,19/04/2018,8680,yes
1680,Chandler,F10,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 12:23 PM,17:58:52,64732,4.3,3082,19/04/2018,8680,yes
1681,Chandler,C03,NUT17,A9 and A10,4/18/2018 6:17 PM,4/19/2018 1:33 PM,18:13:57,65637,4.1,3038,19/04/2018,8620,yes
1682,Chandler,C09,NUT17,A9 and A10,4/19/2018 3:31 AM,4/19/2018 1:38 PM,5:36:05,20165,6.9,3038,19/04/2018,8620,yes
1683,Chandler,A01,NUT17,A9 and A10,4/19/2018 3:31 AM,4/19/2018 2:03 PM,10:08:29,36509,3.6,3038,19/04/2018,8620,yes
1684,Chandler,A02,NUT17,A7 and A8,4/19/2018 2:17 PM,4/19/2018 2:17 PM,,0,6,3093,19/04/2018,8570,yes
1685,Chandler,A03,NUT17,A7 and A8,4/19/2018 3:32 AM,4/19/2018 2:43 PM,10:30:34,37834,2.8,3093,19/04/2018,8570,yes
1686,Chandler,A12,NUT17,A7 and A8,4/19/2018 3:32 AM,4/19/2018 3:25 PM,11:53:12,42792,2.8,2355,19/04/2018,7830,yes
1687,Lara,A04,30424,18152 East N/S,4/23/2018 1:43 PM,4/23/2018 1:44 PM,,0,3.5,5535,23/04/2018,9170,yes
1688,Lara,A05,30424,18152 East N/S,4/19/2018 5:25 AM,4/23/2018 1:44 PM,16:44:03,60243,3.2,2550,23/04/2018,8000,yes
1689,Lara,A06,30424,18153 East N/S,4/19/2018 5:25 AM,4/23/2018 1:51 PM,16:03:06,57786,4,2550,23/04/2018,8000,yes
1690,Lara,A07,30424,18153 East N/S,4/19/2018 5:25 AM,4/23/2018 2:08 PM,15:24:12,55452,3.8,5535,23/04/2018,9170,yes
1691,Lara,A08,30424,18154 East N/S,4/19/2018 5:25 AM,4/23/2018 2:15 PM,15:15:32,54932,4,5535,23/04/2018,9170,yes
1692,Lara,A09,30424,18154 East N/S,4/19/2018 5:25 AM,4/23/2018 2:20 PM,13:54:21,50061,3.3,3093,23/04/2018,7980,yes
1693,Lara,A10,30424,18154 East N/S,4/19/2018 5:25 AM,4/23/2018 2:35 PM,14:48:42,53322,3.6,3093,23/04/2018,7980,yes
1694,Lara,A11,30424,18155 East N/S,4/19/2018 5:26 AM,4/23/2018 2:39 PM,13:49:20,49760,3.8,3093,23/04/2018,7980,yes
1695,Lara,B01,30424,18155 East N/S,4/19/2018 5:26 AM,4/20/2018 3:29 PM,30:17:21,109041,3.9,3055,20/04/2018,7910,yes
1696,Lara,B09,30424,18155 East N/S,4/19/2018 5:26 AM,4/23/2018 12:34 PM,0:04:03,243,4.5,3385,23/04/2018,7890,yes
1697,Lara,B02,30424,18156 East N/S,4/20/2018 3:36 PM,4/20/2018 3:37 PM,0:00:27,27,6,3055,20/04/2018,7910,yes
1698,Lara,B03,30424,18156 East N/S,4/19/2018 5:27 AM,4/20/2018 3:53 PM,14:24:18,51858,4.3,3095,20/04/2018,7080,yes
1699,Lara,B04,30424,18157 East N/S,4/19/2018 5:27 AM,4/20/2018 3:59 PM,14:17:16,51436,6.4,3095,20/04/2018,7080,yes
1700,Lara,B05,30424,18157 East N/S,4/19/2018 5:27 AM,4/23/2018 12:00 PM,13:44:42,49482,4.2,3038,23/04/2018,7740,yes
1701,Lara,B06,30424,18158 East N/S,4/19/2018 5:27 AM,4/23/2018 12:07 PM,14:03:23,50603,6.4,3038,23/04/2018,7740,yes
1702,Lara,B07,30424,18158 East N/S,4/19/2018 5:27 AM,4/23/2018 12:24 PM,13:07:11,47231,2.9,3038,23/04/2018,7740,yes
1703,Lara,B08,30424,18159 East N/S,4/19/2018 5:28 AM,4/23/2018 12:30 PM,13:54:12,50052,4.8,3322,23/04/2018,7720,yes
1704,Lara,B10,30424,18159 East N/S,4/19/2018 5:28 AM,4/23/2018 1:17 PM,0:04:03,243,5.1,3385,23/04/2018,7890,yes
1705,Lara,B11,30424,18159 East N/S,4/19/2018 5:28 AM,4/23/2018 1:21 PM,0:03:34,214,4.8,3385,23/04/2018,7890,yes
1706,Lara,B12,30424,18159 East N/S,4/19/2018 5:28 AM,4/23/2018 1:24 PM,1:32:15,5535,4.2,3385,23/04/2018,7890,yes
1707,Lara,H1,30424,18160 East N/S,4/19/2018 5:28 AM,4/23/2018 9:46 AM,13:45:04,49504,3.1,3823,23/04/2018,7960,yes
1708,Lara,H2,30424,18161 East N/S,4/19/2018 5:28 AM,4/23/2018 10:05 AM,13:05:30,47130,3.4,2773,23/04/2018,7960,yes
1709,Lara,H3,30424,18161 East N/S,4/19/2018 5:28 AM,4/23/2018 10:49 AM,13:50:56,49856,3.3,2590,23/04/2018,7960,yes
1710,Lara,H4,30424,18162 East N/S,4/19/2018 5:29 AM,4/23/2018 11:13 AM,13:41:41,49301,3.6,2590,23/04/2018,7960,yes
1711,Lara,H6,30424,18163 East N/S,4/19/2018 5:29 AM,4/23/2018 10:59 AM,13:25:32,48332,3.6,3082,23/04/2018,7770,yes
1712,Lara,H9,30424,18163 East N/S,4/19/2018 5:29 AM,4/23/2018 11:29 AM,0:05:20,320,2.9,3082,23/04/2018,7770,yes
1713,Gapsted Franquette,G7,GAP19,7-8-5-6,4/19/2018 2:50 PM,4/25/2018 11:13 AM,23:43:51,85431,3,2028,25/04/2018,9470,yes
1714,Gapsted Franquette,G8,GAP19,7-8-5-6,4/19/2018 2:50 PM,,4:07:37,14857,,,,,no
1715,Chandler,E01,NUT17,A5 and A6,4/19/2018 3:31 PM,4/25/2018 3:06 PM,9:13:49,33229,4.7,5355,25/04/2018,10030,yes
1716,Chandler,E02,NUT17,A5 and A6,4/19/2018 3:31 PM,4/25/2018 3:23 PM,8:41:04,31264,4.7,5535,25/04/2018,9860,yes
1717,Chandler,E03,NUT17,A5 and A6,4/19/2018 3:31 PM,4/25/2018 3:30 PM,8:33:14,30794,7.4,5535,25/04/2018,9860,yes
1718,Chandler,E04,NUT17,A5 and A6,4/19/2018 3:31 PM,4/25/2018 3:46 PM,8:13:04,29584,2.9,5355,25/04/2018,9920,yes
1719,Chandler,E05,NUT17,A5 and A6,4/19/2018 3:31 PM,4/25/2018 3:52 PM,7:52:50,28370,7.5,5355,25/04/2018,9920,yes
1720,Chandler,E06,NUT17,A5 and A6,4/19/2018 4:17 PM,4/25/2018 4:07 PM,7:00:15,25215,3,5355,25/04/2018,9920,yes
1721,Chandler,E07,NUT17,A5 and A6,4/25/2018 4:17 PM,4/25/2018 4:18 PM,,0,4.5,5338,25/04/2018,10080,yes
1722,Chandler,E08,NUT17,A5 and A6,4/19/2018 5:09 PM,4/25/2018 4:21 PM,5:16:05,18965,6.2,5338,25/04/2018,10080,yes
1723,Chandler,E09,NUT17,A5 and A6,4/19/2018 5:09 PM,4/25/2018 4:37 PM,5:27:34,19654,6.4,3353,25/04/2018,6550,yes
1724,Chandler,E10,NUT17,A5 and A6,4/19/2018 5:09 PM,4/25/2018 4:40 PM,5:39:56,20396,6,3353,25/04/2018,6550,yes
1725,Chandler,E11,NUT17,A5 and A6,4/19/2018 5:13 PM,4/25/2018 4:43 PM,5:46:16,20776,6,3353,25/04/2018,6550,yes
1726,Chandler,F07,NUT17,A5 and A6,4/19/2018 6:04 PM,4/25/2018 2:53 PM,7:26:41,26801,3,5355,25/04/2018,10030,yes
1727,Chandler,F08,NUT17,A5 and A6,4/19/2018 6:08 PM,4/25/2018 3:05 PM,140:56:36,507396,13.4,5355,25/04/2018,10030,no
1728,Mixed,A01,62319,1842 Mixed,4/19/2018 9:52 PM,4/24/2018 9:11 AM,30:12:53,108773,5.4,2235,24/04/2018,8850,yes
1729,Mixed,A02,62319,"81864 East 1,2,3",4/19/2018 9:52 PM,4/24/2018 9:16 AM,22:00:00,79200,3.9,2235,24/04/2018,8850,yes
1730,Mixed,A03,62319,"81864 East 1,2,3",4/24/2018 9:38 AM,4/24/2018 9:35 AM,,0,11.1,3837,24/04/2018,4510,yes
1731,Lara,A12,30424,18164 East N/S,4/20/2018 12:51 AM,4/23/2018 2:43 PM,11:43:21,42201,5,3093,23/04/2018,7980,yes
1732,Lara,C09,30424,18164 East N/S,4/20/2018 12:51 AM,4/23/2018 4:22 PM,9:16:27,33387,3.4,3755,23/04/2018,6610,yes
1733,Lara,C07,30424,18164 East N/S,4/20/2018 12:51 AM,4/23/2018 4:06 PM,14:56:24,53784,4.8,3558,23/04/2018,8040,yes
1734,Lara,C06,30424,18165 East N/S,4/20/2018 12:52 AM,4/23/2018 4:00 PM,17:33:57,63237,5.6,3558,23/04/2018,8040,yes
1735,Lara,C05,30424,18165 East N/S,4/20/2018 12:52 AM,4/23/2018 3:43 PM,18:06:28,65188,5.7,5525,23/04/2018,9200,yes
1736,Lara,C04,30424,18167 East N/S,4/20/2018 12:52 AM,4/23/2018 3:37 PM,18:05:01,65101,5.4,5525,23/04/2018,9200,yes
1737,Lara,C03,30424,18167 East N/S,4/20/2018 12:52 AM,4/23/2018 3:10 PM,17:59:41,64781,5.3,5525,23/04/2018,9200,yes
1738,Lara,C02,30424,18168 East N/S,4/20/2018 12:52 AM,4/23/2018 3:04 PM,17:48:13,64093,5.5,2755,23/04/2018,8170,yes
1739,Lara,C01,30424,18168 East N/S,4/20/2018 12:52 AM,4/23/2018 2:47 PM,18:42:22,67342,4.3,2755,23/04/2018,8170,yes
1740,Lara,D12,30424,18169 Hawthorn,4/20/2018 12:52 AM,4/20/2018 2:34 PM,3:31:16,12676,6.3,3782,20/04/2018,7860,yes
1741,Lara,D11,30424,18169 Hawthorn,4/20/2018 2:32 PM,4/20/2018 2:32 PM,3:30:25,12625,9.7,3782,20/04/2018,7860,yes
1742,Lara,F10,30424,18169 Hawthorn,4/20/2018 12:52 AM,4/20/2018 3:01 PM,2:59:23,10763,3,2797,20/04/2018,7860,yes
1743,Lara,F12,30424,18170 Hawthorn,4/20/2018 12:53 AM,4/20/2018 3:10 PM,,0,4.2,2797,20/04/2018,7860,yes
1744,Lara,J5,30424,18170 Hawthorn,4/20/2018 12:53 AM,4/24/2018 12:12 PM,12:44:40,45880,4.55,3320,24/04/2018,8100,yes
1745,Lara,J6,30424,18171 Hawthorn,4/20/2018 12:53 AM,4/24/2018 12:38 PM,12:07:34,43654,3.8,2528,24/04/2018,6540,yes
1746,Lara,J7,30424,18171 Hawthorn,4/20/2018 12:53 AM,4/24/2018 12:46 PM,11:11:45,40305,2.9,2528,24/04/2018,6540,yes
1747,Gapsted Franquette,D01,GAP19,5-Jun,4/20/2018 5:23 PM,4/25/2018 11:52 AM,20:55:17,75317,4.9,3973,25/04/2018,9750,yes
1748,Gapsted Franquette,D02,GAP19,5-Jun,4/20/2018 5:23 PM,4/25/2018 12:00 PM,14:21:58,51718,4.3,3973,25/04/2018,9750,yes
1749,Gapsted Franquette,D09,GAP19,5-Jun,4/20/2018 5:23 PM,4/25/2018 12:39 PM,16:27:53,59273,4.3,3235,25/04/2018,9860,yes
1750,Vina,D03,61117,18179 Middle,4/20/2018 7:02 PM,4/25/2018 9:11 AM,11:39:56,41996,4.1,2585,25/04/2018,4330,yes
1751,Vina,D04,61117,18179 Middle,4/20/2018 7:02 PM,4/25/2018 9:31 AM,10:47:33,38853,2.7,2585,25/04/2018,4330,yes
1752,Lara,D05,30424,1872 Hawthorn + 1873 Swan,4/20/2018 8:32 PM,4/24/2018 9:58 AM,15:43:59,56639,4.5,2335,24/04/2018,9110,yes
1753,Lara,D06,30424,1872 Hawthorn + 1873 Swan,4/20/2018 8:32 PM,4/24/2018 10:03 AM,15:06:57,54417,4.3,2335,24/04/2018,9110,yes
1754,Lara,D07,30424,1874 Swan,4/20/2018 8:32 PM,4/24/2018 10:36 AM,20:55:41,75341,4.4,5553,24/04/2018,10470,yes
1755,Lara,D08,30424,1874 Swan,4/20/2018 8:32 PM,4/24/2018 10:40 AM,15:46:26,56786,4.4,5553,24/04/2018,10470,yes
1756,Lara,D10,30424,1875 Swan,4/20/2018 8:33 PM,4/24/2018 10:45 AM,14:25:54,51954,4.2,5553,24/04/2018,10470,yes
1757,Lara,D11,30424,1875 Swan,4/20/2018 8:33 PM,4/24/2018 10:48 AM,14:39:41,52781,4.3,3525,24/04/2018,8840,yes
1758,Lara,F01,30424,1875 Swan,4/20/2018 8:33 PM,4/24/2018 11:07 AM,16:41:37,60097,3.5,3525,24/04/2018,8840,yes
1759,Lara,F02,30424,18176 Swan,4/20/2018 8:33 PM,4/24/2018 11:14 AM,14:48:11,53291,3.8,5735,24/04/2018,10040,yes
1760,Lara,F03,30424,18176 Swan,4/20/2018 8:33 PM,4/24/2018 11:33 AM,15:21:14,55274,3.6,5735,24/04/2018,10040,yes
1761,Lara,F04,30424,18177 Swan + 18178 Ernies,4/20/2018 8:33 PM,4/24/2018 11:41 AM,14:43:16,52996,3.5,5735,24/04/2018,10040,yes
1762,Lara,D12,30424,18177 Swan + 18178 Ernies,4/20/2018 8:33 PM,4/24/2018 11:04 AM,14:58:53,53933,4.6,3525,24/04/2018,8840,yes
1763,Gapsted Franquette,F05,GAP19,5-6-4-2,4/21/2018 5:22 PM,4/25/2018 12:22 PM,14:34:35,52475,3.6,3235,25/04/2018,9860,yes
1764,Gapsted Franquette,F06,GAP19,5-6-4-2,4/21/2018 5:22 PM,4/25/2018 12:28 PM,13:56:00,50160,4.3,3235,25/04/2018,9860,yes
1765,Gapsted Franquette,F10,GAP19,5-6-4-2,4/21/2018 5:22 PM,4/25/2018 1:24 PM,87:46:34,315994,4.3,5595,25/04/2018,1230,yes
1766,Vina,I1,61117,18180 Middle,4/21/2018 7:03 PM,4/25/2018 8:07 AM,11:37:27,41847,3.95,2553,25/04/2018,9070,yes
1767,Vina,I2,61117,18181 Middle + 18182 North,4/21/2018 7:03 PM,4/25/2018 8:14 AM,12:50:36,46236,4,2002,25/04/2018,9330,yes
1768,Vina,I3,61117,18181 Middle + 18182 North,4/21/2018 7:03 PM,4/25/2018 8:39 AM,12:38:51,45531,4,2002,25/04/2018,9330,yes
1769,Vina,I4,61117,18183 North,4/21/2018 7:04 PM,4/25/2018 9:02 AM,12:55:30,46530,3.5,5575,25/04/2018,10620,yes
1770,Vina,I5,61117,18183 North,4/21/2018 7:04 PM,4/25/2018 9:06 AM,6:22:26,22946,3.4,5575,25/04/2018,10620,yes
1771,Howard,I6,60218,18185 North + 18186 Small Flat,4/21/2018 9:05 PM,4/24/2018 3:01 PM,10:49:22,38962,3.2,3523,24/04/2018,7390,yes
1772,Howard,H5,60218,18185 North + 18186 Small Flat,4/21/2018 9:05 PM,4/24/2018 1:55 PM,8:07:00,29220,4.85,2357,24/04/2018,8300,yes
1773,Howard,H7,60218,18187 Small Flat,4/24/2018 2:26 PM,4/24/2018 2:30 PM,0:03:43,223,4.75,3523,24/04/2018,7390,yes
1774,Howard,H8,60218,18188 Small Flat,4/21/2018 9:05 PM,4/24/2018 2:17 PM,8:05:03,29103,5,3085,24/04/2018,8440,yes
1775,Howard,G5,60218,18188 Small Flat,4/21/2018 9:05 PM,4/24/2018 1:45 PM,18:45:34,67534,3.3,3085,24/04/2018,8440,yes
1776,Gapsted Franquette,G6,GAP19,1-Feb,4/22/2018 4:19 PM,4/25/2018 10:44 AM,13:02:24,46944,4.4,2333,25/04/2018,9600,yes
1777,Gapsted Franquette,G9,GAP19,1-Feb,4/22/2018 4:19 PM,4/25/2018 11:32 AM,63:20:18,228018,3.8,3973,25/04/2018,9750,yes
1778,Howard,F12,60218,18189 + 18190 Small Flat,4/25/2018 2:36 PM,4/25/2018 2:37 PM,0:01:50,110,5.6,2058,25/04/2018,4480,yes
1779,Howard,F11,60218,18189 + 18190 Small Flat,4/22/2018 6:41 PM,4/25/2018 2:30 PM,0:01:50,110,3.7,2058,25/04/2018,4480,yes
1780,Howard,C08,60218,18189 + 18190 Small Flat,4/22/2018 6:41 PM,4/25/2018 2:12 PM,20:51:51,75111,6.4,5735,25/04/2018,9440,yes
1781,Howard,B04,60218,18191 Small Flat,4/22/2018 6:41 PM,4/25/2018 2:05 PM,9:12:35,33155,3.5,5735,25/04/2018,9440,yes
1782,Howard,B03,60218,18191 Small Flat,4/22/2018 6:41 PM,4/25/2018 1:49 PM,9:52:34,35554,4.2,5735,25/04/2018,9440,yes
1783,Howard,B01,60218,18192 Small Flat,4/25/2018 1:41 PM,4/25/2018 1:42 PM,0:00:24,24,40.9,2003,25/04/2018,8050,no
1784,Howard,B02,60218,18192 Small Flat,4/22/2018 6:42 PM,4/25/2018 1:42 PM,7:40:29,27629,3.3,2003,25/04/2018,8050,yes
1785,Gapsted Franquette,G8,GAP19,1-Feb,4/24/2018 7:28 AM,4/25/2018 11:23 AM,27:55:38,100538,4.55,2028,25/04/2018,9470,yes
1786,Tulare,A04,NA,,4/24/2018 9:39 AM,,,0,,,,,no
1787,Tulare,A05,NA,,4/24/2018 9:39 AM,,,0,,,,,no
1788,Tulare,A06,NA,,4/24/2018 9:39 AM,,,0,,,,,no
1789,Tulare,A07,NA,,4/24/2018 9:39 AM,,,0,,,,,no
1790,Tulare,A09,NA,,4/24/2018 9:39 AM,,0:57:45,3465,,,,,no
1791,Tulare,A04,NA,,4/24/2018 10:48 AM,,,0,,,,,no
1792,Tulare,A05,NA,,4/24/2018 10:48 AM,,,0,,,,,no
1793,Tulare,A06,NA,,4/24/2018 10:48 AM,,,0,,,,,no
1794,Tulare,A07,NA,,4/24/2018 10:48 AM,,,0,,,,,no
1795,Tulare,A09,NA,,4/24/2018 10:48 AM,,,0,,,,,no
1796,Robinson Tulare,A04,ROB17,Robinson,4/24/2018 10:52 AM,4/26/2018 10:11 AM,0:02:17,137,4.4,2255,26/04/2018,8760,yes
1797,Robinson Tulare,A05,ROB17,Robinson,4/24/2018 10:52 AM,4/26/2018 10:18 AM,0:15:51,951,3.8,2255,26/04/2018,8760,yes
1798,Robinson Tulare,A06,ROB17,Robinson,4/26/2018 11:04 AM,4/26/2018 11:05 AM,0:00:24,24,4,5355,26/04/2018,9750,yes
1799,Robinson Tulare,A07,ROB17,Robinson,4/24/2018 10:52 AM,4/26/2018 11:07 AM,0:14:34,874,4.6,5355,26/04/2018,9750,yes
1800,Robinson Tulare,A09,ROB17,Robinson,4/24/2018 10:52 AM,4/26/2018 11:11 AM,27:45:39,99939,3.3,5355,26/04/2018,9750,yes
1801,Vina,A01,NT317,Resweep B + C + D,4/24/2018 3:22 PM,4/26/2018 8:13 AM,40:50:44,147044,4.4,5588,26/04/2018,11460,yes
1802,Vina,A02,NT317,Resweep B + C + D,4/24/2018 3:22 PM,4/26/2018 8:18 AM,40:55:43,147343,4.4,5588,26/04/2018,11460,yes
1803,Vina,A03,NT317,Resweep B + C + D,4/24/2018 3:22 PM,4/26/2018 8:24 AM,41:01:58,147718,4.4,5588,26/04/2018,11460,yes
1804,Vina,A08,NT317,Resweep B + C + D,4/26/2018 8:48 AM,4/26/2018 8:48 AM,0:00:24,24,3.1,5075,26/04/2018,10740,yes
1805,Vina,A10,NT317,Resweep B + C + D,4/24/2018 3:22 PM,4/26/2018 8:49 AM,25:23:18,91398,3.9,5075,26/04/2018,10740,yes
1806,Vina,A11,NT317,Resweep B + C + D,4/24/2018 3:22 PM,4/26/2018 8:52 AM,25:25:56,91556,3.7,5075,26/04/2018,10740,yes
1807,Vina,B05,NT217,D10 - D13,4/24/2018 3:24 PM,4/26/2018 9:45 AM,3:53:01,13981,4.2,2035,26/04/2018,9770,yes
1808,Vina,B06,NT217,D10 - D13,4/24/2018 3:24 PM,4/26/2018 9:51 AM,4:03:44,14624,4.1,2035,26/04/2018,9770,yes
1809,Tulare,A12,NT317,A1 and A2,4/24/2018 3:26 PM,4/26/2018 1:08 PM,17:41:00,63660,4.2,3278,26/04/2018,2940,yes
1810,Tulare,B09,NT317,A1 and A2,4/24/2018 3:26 PM,4/26/2018 1:38 PM,46:12:25,166345,4.2,3278,26/04/2018,2940,yes
1811,Howard,D07,60218,18195 Big Flat,4/24/2018 9:04 PM,4/27/2018 12:09 PM,26:17:55,94675,2.7,2237,27/04/2018,6500,yes
1812,Howard,D08,60218,18195 Big Flat,4/24/2018 9:04 PM,4/27/2018 12:14 PM,16:27:15,59235,3.4,2237,27/04/2018,6500,yes
1813,Howard,D11,60218,18195 Big Flat,4/27/2018 12:19 PM,4/27/2018 12:20 PM,0:00:29,29,13.5,2237,27/04/2018,6500,no
1814,Chandler,C01,60117,18196 Big Flat,4/24/2018 9:09 PM,4/26/2018 1:31 PM,40:18:46,145126,2.5,2823,26/04/2018,7270,yes
1815,Chandler,C02,60117,18196 Big Flat,4/24/2018 9:09 PM,4/26/2018 1:37 PM,13:46:20,49580,5.9,2823,26/04/2018,7270,yes
1816,Chandler,C05,60117,1892 Wye,5/06/2018 19:39,5/07/2018 13:41,10:51:20,39080,6.4,5035,7/05/2018,8230,yes
1817,Chandler,E01,60117,1892 Wye,5/06/2018 19:39,5/08/2018 9:19,16:40:20,60020,5.9,2259,8/05/2018,7040,yes
1818,Chandler,C09,60117,1893 Wye,5/06/2018 19:39,5/07/2018 14:24,10:08:25,36505,6.4,2558,7/05/2018,7460,yes
1819,Chandler,C10,60117,1893 Wye,5/06/2018 19:39,5/07/2018 14:28,10:02:31,36151,6.1,2558,7/05/2018,7460,yes
1820,Chandler,C11,60117,1893 Wye,5/06/2018 19:39,5/07/2018 14:30,8:21:10,30070,6.2,2558,7/05/2018,7460,yes
1821,Chandler,C12,60117,1893 Wye,5/06/2018 19:39,5/07/2018 14:33,8:41:51,31311,5.6,2558,7/05/2018,7460,yes
1822,Chandler,E02,60117,1894 Wye,5/06/2018 19:40,5/08/2018 9:39,12:39:11,45551,6.1,2755,8/05/2018,7230,yes
1823,Chandler,E03,60117,1894 Wye,5/06/2018 19:40,5/08/2018 9:45,12:26:30,44790,6.4,2755,8/05/2018,7230,yes
1824,Chandler,E04,60117,18295 Wye,5/06/2018 19:40,5/08/2018 10:06,12:12:05,43925,4.1,5392,8/05/2018,8400,yes
1825,Chandler,E05,60117,18295 Wye,5/06/2018 19:40,5/08/2018 10:11,10:52:58,39178,6.2,5392,8/05/2018,8400,yes
1826,Chandler,E06,60117,18296 Wye,5/06/2018 19:40,5/08/2018 10:49,10:26:24,37584,3.9,2585,8/05/2018,7380,yes
1827,Chandler,E07,60117,18296 Wye,5/08/2018 10:58,5/08/2018 10:58,,0,7,2585,8/05/2018,7380,yes
1828,Chandler,E08,60117,18297 Wye,5/06/2018 19:40,5/08/2018 11:19,9:35:27,34527,2.5,3838,8/05/2018,7580,yes
1829,Chandler,F01,60117,18297 Wye,5/06/2018 19:40,5/08/2018 8:17,10:17:48,37068,5.1,2755,8/05/2018,7500,yes
1830,Chandler,E09,60117,18298 Wye,5/08/2018 11:25,5/08/2018 11:26,,0,9.2,3838,8/05/2018,7580,yes
1831,Chandler,E10,60117,18298 Wye,5/06/2018 19:41,5/08/2018 11:26,9:10:48,33048,5.3,3838,8/05/2018,7580,yes
1832,Chandler,E11,60117,18298 Wye,5/08/2018 11:31,5/08/2018 11:31,0:00:26,26,13.2,3838,8/05/2018,7580,no
1833,Chandler,E12,60117,18298 Wye,5/06/2018 19:41,5/08/2018 11:31,8:33:20,30800,5.5,3585,8/05/2018,7430,yes
1834,Chandler,F02,60117,18299 Wye,5/06/2018 19:41,5/08/2018 8:23,9:23:16,33796,5.4,2755,8/05/2018,7500,yes
1835,Chandler,F03,60117,18299 Wye,5/08/2018 8:47,5/08/2018 8:48,,0,3.4,2233,8/05/2018,7350,yes
1836,Chandler,F04,60117,18300 Wye.,5/06/2018 19:41,5/08/2018 8:49,9:27:51,34071,5.7,2233,8/05/2018,7350,yes
1837,Chandler,F05,60117,18300 Wye.,5/06/2018 19:41,5/08/2018 9:10,8:34:39,30879,6.1,2259,8/05/2018,7040,yes
